epoch,disc_loss,gen_loss
20,0.8964318037033081,2.0644373893737793
21,0.8681201338768005,2.157553195953369
22,0.8465862274169922,2.2420456409454346
23,0.8241978883743286,2.303515911102295
24,0.8116511702537537,2.3649709224700928
25,0.7918924689292908,2.4322171211242676
26,0.7809323072433472,2.489922046661377
27,0.7649269700050354,2.5563716888427734
28,0.7553257346153259,2.598353147506714
29,0.7417011260986328,2.673830270767212
